user,name,hours,hours_rating
224998865,Grand Theft Auto V,158.0,5.0
225048159,Aliens vs. Predator,10.7,3.0
225048159,Assassin's Creed IV Black Flag,21.0,4.0
225048159,Call of Duty Modern Warfare 3 - Multiplayer,25.0,5.0
225048159,Heroes & Generals,297.0,5.0
225110915,Dota 2,7.5,2.0
225176638,Dota 2,5.6,2.0
225176638,Unturned,12.0,3.0
225245513,Dota 2,2.2,1.0
225376053,Dota 2,16.1,4.0
225379182,Counter-Strike Global Offensive,1172.0,5.0
225392937,AdVenture Capitalist,2.2,1.0
225392937,Warframe,4.6,2.0
225434610,Counter-Strike Global Offensive,11.2,3.0
225434610,Dead Island Epidemic,2.2,1.0
225637918,Dota 2,78.0,5.0
225655173,Dota 2,800.0,5.0
225706303,Warframe,2.7,1.0
225734651,BLOCKADE 3D,40.0,5.0
225734651,PlanetSide 2,2.1,1.0
225829163,The Elder Scrolls V Skyrim,70.0,5.0
225848614,Terraria,246.0,5.0
225851590,Dota 2,315.0,5.0
225933183,Counter-Strike Global Offensive,297.0,5.0
225933183,H1Z1,92.0,5.0
225942169,Dota 2,43.0,5.0
225973147,ARK Survival Evolved,3.8,1.0
225973147,Dota 2,1743.0,5.0
225987202,Dota 2,3.8,1.0
226033921,Grand Theft Auto V,86.0,5.0
226033921,Marvel Heroes 2015,6.1,2.0
226095163,Dota 2,7.6,2.0
226095399,Fallout New Vegas,317.0,5.0
226130045,Neverwinter,8.7,3.0
226212066,AdVenture Capitalist,2.1,1.0
226212066,Counter-Strike Global Offensive,94.0,5.0
226212066,Garry's Mod,10.8,3.0
226212066,PAYDAY 2,6.7,2.0
226212066,Team Fortress 2,3.6,1.0
226212066,Unturned,15.0,4.0
226261535,Dota 2,15.7,4.0
226454327,Neverwinter,91.0,5.0
226454327,The Mighty Quest For Epic Loot,13.2,4.0
226490758,Robocraft,3.3,1.0
226535562,Counter-Strike Global Offensive,24.0,4.0
226559137,Dota 2,257.0,5.0
226597231,BLOCKADE 3D,6.3,2.0
226734923,Team Fortress 2,4.9,2.0
226923581,Counter-Strike Global Offensive,557.0,5.0
227083521,Team Fortress 2,2.9,1.0
227231487,Counter-Strike Global Offensive,27.0,5.0
227244326,Dota 2,2.6,1.0
227448167,Dota 2,9.1,3.0
227490126,Counter-Strike Global Offensive,5.0,2.0
227490126,Grand Theft Auto V,13.4,4.0
227490126,Left 4 Dead 2,4.4,2.0
227490126,Warframe,591.0,5.0
227535595,Dota 2,2.1,1.0
227752807,Unturned,17.7,4.0
227777777,Dota 2,61.0,5.0
227783598,Don't Starve Together Beta,25.0,5.0
227811695,Dota 2,308.0,5.0
227811695,Trove,2.1,1.0
227863185,Team Fortress 2,19.0,4.0
227863398,Dota 2,17.6,4.0
227929763,Euro Truck Simulator 2,39.0,5.0
227944885,Dota 2,62.0,5.0
228033247,Unturned,8.1,3.0
228039903,Dota 2,7.0,2.0
228043119,Dota 2,2.5,1.0
228045441,Unturned,4.1,2.0
228063098,Dota 2,15.1,4.0
228170321,Dota 2,2.4,1.0
228207337,Team Fortress 2,2.8,1.0
228209477,Cities Skylines,15.6,4.0
228258798,Dota 2,2.7,1.0
228261210,H1Z1,14.4,4.0
228302915,Counter-Strike Global Offensive,6.9,2.0
228302915,Euro Truck Simulator 2,20.0,4.0
228302915,Tom Clancy's Ghost Recon Phantoms - EU,4.7,2.0
228343275,Cities Skylines,4.6,2.0
228412369,Dota 2,175.0,5.0
228505777,Dota 2,14.4,4.0
228507886,Dota 2,6.5,2.0
228515687,BLOCKADE 3D,15.3,4.0
228541607,Dota 2,6.8,2.0
228620097,Unturned,39.0,5.0
228649481,Neverwinter,5.2,2.0
228649481,Unturned,100.0,5.0
228706143,Dota 2,9.0,3.0
228908339,Counter-Strike Global Offensive,26.0,5.0
228908339,Dota 2,419.0,5.0
228908339,Grand Theft Auto V,93.0,5.0
228908339,Neverwinter,6.7,2.0
228908339,War Thunder,7.0,2.0
228912039,Dota 2,104.0,5.0
228919399,Counter-Strike Global Offensive,457.0,5.0
228919399,Dota 2,2.2,1.0
228919399,Left 4 Dead 2,2.3,1.0
228919399,PAYDAY 2,32.0,5.0
228972514,Dota 2,2.5,1.0
229022162,Dota 2,5.3,2.0
229111581,Counter-Strike Nexon Zombies,59.0,5.0
229173482,Dota 2,9.4,3.0
229179750,Unturned,9.8,3.0
229203462,Dota 2,77.0,5.0
229285089,Dota 2,388.0,5.0
229312905,Dota 2,687.0,5.0
229334262,Warface,2.8,1.0
229363165,Dota 2,86.0,5.0
229467150,Dota 2,24.0,4.0
229516311,Counter-Strike Global Offensive,44.0,5.0
229556803,Team Fortress 2,23.0,4.0
229610569,Counter-Strike Global Offensive,213.0,5.0
229610569,Rocket League,4.6,2.0
229748951,The Binding of Isaac,7.5,2.0
229791471,Euro Truck Simulator 2,27.0,5.0
229794682,Team Fortress 2,3.7,1.0
229822547,Dota 2,303.0,5.0
230016618,Dota 2,28.0,5.0
230031062,Counter-Strike Global Offensive,518.0,5.0
230031062,Counter-Strike Nexon Zombies,29.0,5.0
230031062,Left 4 Dead 2,2.4,1.0
230031062,Saints Row The Third,20.0,4.0
230031062,Serious Sam 3 BFE,2.7,1.0
230187829,Football Manager 2015,436.0,5.0
230275942,Dota 2,341.0,5.0
230399561,Dota 2,12.0,3.0
230404323,Dota 2,58.0,5.0
230507451,Counter-Strike Global Offensive,294.0,5.0
230572014,Arma 3,125.0,5.0
230572014,Counter-Strike Global Offensive,845.0,5.0
230572014,DayZ,27.0,5.0
230572014,Hitman Absolution,5.5,2.0
230572014,Team Fortress 2,14.3,4.0
230599183,Dota 2,2.3,1.0
230625129,Dota 2,5.1,2.0
230633575,Dota 2,334.0,5.0
230633575,Unturned,3.2,1.0
230633575,War Thunder,2.1,1.0
230640485,Dota 2,2.1,1.0
230739567,Dota 2,3.4,1.0
230799769,Dota 2,2.1,1.0
230924351,Dota 2,6.1,2.0
230944154,Counter-Strike Global Offensive,112.0,5.0
230944154,Garry's Mod,116.0,5.0
230944154,Grand Theft Auto V,7.0,2.0
230947875,Unturned,13.0,4.0
230967602,Dota 2,76.0,5.0
231026651,ARK Survival Evolved,510.0,5.0
231026651,Besiege,4.3,2.0
231026651,Counter-Strike Global Offensive,511.0,5.0
231026651,Dirty Bomb,2.4,1.0
231026651,Dota 2,73.0,5.0
231026651,Dying Light,3.8,1.0
231026651,Euro Truck Simulator 2,5.2,2.0
231026651,Loadout,6.0,2.0
231026651,No More Room in Hell,5.4,2.0
231026651,PAYDAY 2,91.0,5.0
231026651,Robocraft,51.0,5.0
231026651,Team Fortress 2,3.6,1.0
231029951,Garry's Mod,4.2,2.0
231029951,Unturned,8.0,2.0
231060378,Counter-Strike Global Offensive,154.0,5.0
231060378,Dota 2,311.0,5.0
231060378,Nosgoth,4.4,2.0
231060378,Unturned,18.5,4.0
231142279,Counter-Strike Nexon Zombies,2.3,1.0
231191282,Dota 2,93.0,5.0
231210957,Dota 2,25.0,5.0
231221037,Age of Empires II HD Edition,190.0,5.0
231255153,Counter-Strike Global Offensive,76.0,5.0
231255153,Dota 2,5.2,2.0
231255153,Garry's Mod,7.0,2.0
231255153,Unturned,22.0,4.0
231317343,Dota 2,2.2,1.0
231333981,Unturned,7.3,2.0
231406506,Dota 2,949.0,5.0
231414706,Dota 2,3.9,1.0
231416829,Bastion,3.2,1.0
231416829,BattleBlock Theater,4.5,2.0
231416829,Castle Crashers,6.8,2.0
231420711,Dota 2,3.5,1.0
231443162,Unturned,2.2,1.0
231450817,Dota 2,9.9,3.0
231451737,Counter-Strike Global Offensive,122.0,5.0
231469827,Dota 2,34.0,5.0
231493001,Counter-Strike Global Offensive,2.9,1.0
231493001,Grand Theft Auto V,302.0,5.0
231505005,Dota 2,164.0,5.0
231777525,Dota 2,18.7,4.0
231805700,Counter-Strike Global Offensive,75.0,5.0
231808839,Call of Duty Modern Warfare 3,6.3,2.0
231852874,Unturned,5.4,2.0
231945021,Dota 2,21.0,4.0
231959681,Dota 2,211.0,5.0
231964178,Dota 2,225.0,5.0
232021495,Dota 2,60.0,5.0
232047954,Robocraft,11.3,3.0
232047954,Unturned,508.0,5.0
232048969,Dota 2,118.0,5.0
232064401,Dota 2,4.5,2.0
232082615,Dota 2,249.0,5.0
232099107,Dota 2,75.0,5.0
232207754,Dota 2,386.0,5.0
232457943,Dota 2,520.0,5.0
232463267,Dota 2,174.0,5.0
232593507,APB Reloaded,21.0,4.0
232766649,Besiege,161.0,5.0
232879561,BioShock Infinite,5.8,2.0
232879561,South Park The Stick of Truth,11.0,3.0
232879561,Team Fortress 2,16.0,4.0
232907046,AdVenture Capitalist,3.6,1.0
232907046,Counter-Strike Global Offensive,189.0,5.0
232907046,Dota 2,452.0,5.0
233000303,Sid Meier's Civilization V,126.0,5.0
233043005,Robocraft,88.0,5.0
233088001,Dota 2,56.0,5.0
233104650,Grand Theft Auto V,273.0,5.0
233135465,Unturned,3.8,1.0
233160273,Terraria,129.0,5.0
233209749,Team Fortress 2,7.4,2.0
233266997,Unturned,231.0,5.0
233277671,Garry's Mod,5.0,2.0
233277671,The Elder Scrolls V Skyrim,24.0,4.0
233316747,Don't Starve Together Beta,6.0,2.0
233397077,Counter-Strike Global Offensive,12.7,4.0
233407123,Robocraft,2.9,1.0
233421657,Counter-Strike Global Offensive,34.0,5.0
233424343,Borderlands The Pre-Sequel,25.0,5.0
233424343,Counter-Strike Global Offensive,12.0,3.0
233424343,Fallout 4,97.0,5.0
233424343,Fallout New Vegas,37.0,5.0
233424343,TERA,95.0,5.0
233479846,Counter-Strike Global Offensive,62.0,5.0
233479846,H1Z1,20.0,4.0
233532285,Grand Theft Auto V,381.0,5.0
233558010,Batman Arkham City GOTY,79.0,5.0
233568555,Dota 2,23.0,4.0
233595859,Dota 2,52.0,5.0
233637211,Team Fortress 2,32.0,5.0
233659279,Call of Duty Black Ops,4.9,2.0
233692859,Dota 2,495.0,5.0
233695797,The Mighty Quest For Epic Loot,13.5,4.0
233726801,Dota 2,2.9,1.0
233730505,Dota 2,3.0,1.0
233904235,Robocraft,16.5,4.0
233983451,Dota 2,184.0,5.0
234017477,Dota 2,5.2,2.0
234024191,Dota 2,204.0,5.0
234024191,Portal,5.2,2.0
234024191,Portal 2,12.5,4.0
234041171,Dota 2,2.8,1.0
234100567,Dota 2,2.5,1.0
234108053,Counter-Strike,9.6,3.0
234108053,Counter-Strike Global Offensive,65.0,5.0
234108053,Counter-Strike Source,19.1,4.0
234108053,Garry's Mod,29.0,5.0
234108053,Left 4 Dead,2.4,1.0
234108053,Left 4 Dead 2,4.9,2.0
234108053,Portal,2.2,1.0
234108053,Portal 2,3.8,1.0
234114335,Grand Theft Auto V,21.0,4.0
234190577,Counter-Strike Global Offensive,539.0,5.0
234190577,Fallout 4,59.0,5.0
234190577,Grand Theft Auto V,212.0,5.0
234262106,Counter-Strike Nexon Zombies,4.1,2.0
234262106,Dota 2,38.0,5.0
234262106,Robocraft,19.4,4.0
234262106,Unturned,4.7,2.0
234262106,Warframe,3.8,1.0
234292025,Marvel Heroes 2015,54.0,5.0
234292025,Team Fortress 2,3.8,1.0
234298807,Dota 2,477.0,5.0
234299035,Dota 2,20.0,4.0
234348805,Counter-Strike Global Offensive,61.0,5.0
234348805,Garry's Mod,6.6,2.0
234348805,Rocket League,58.0,5.0
234446915,Robocraft,13.9,4.0
234449643,Dota 2,4.9,2.0
234455210,Counter-Strike Global Offensive,49.0,5.0
234459658,Dota 2,6.9,2.0
234467038,Star Wars - Battlefront II,33.0,5.0
234488787,Far Cry 3,7.6,2.0
234488787,Left 4 Dead 2,6.5,2.0
234488787,Portal 2,16.2,4.0
234498398,Unturned,17.0,4.0
234498398,Warframe,73.0,5.0
234555589,Call of Duty Modern Warfare 3,7.6,2.0
234621077,Counter-Strike Global Offensive,529.0,5.0
234749963,Arma 3,769.0,5.0
234749963,Kerbal Space Program,263.0,5.0
234770287,Dota 2,48.0,5.0
234785523,Dota 2,7.4,2.0
234838943,Team Fortress 2,36.0,5.0
234912279,Dota 2,2.3,1.0
234929278,Dota 2,780.0,5.0
234931110,Counter-Strike Global Offensive,3.9,1.0
234950941,Dota 2,115.0,5.0
234987725,Dota 2,2.6,1.0
235037893,Counter-Strike Global Offensive,145.0,5.0
235139665,Unturned,27.0,5.0
235185723,TERA,17.2,4.0
235185723,Team Fortress 2,13.1,4.0
235185723,Unturned,15.6,4.0
235194002,Dota 2,2.6,1.0
235227013,Dota 2,6.2,2.0
235239851,Team Fortress 2,2.5,1.0
235290543,Dota 2,205.0,5.0
235349841,Warframe,4.4,2.0
235358002,Dota 2,91.0,5.0
235359505,Counter-Strike Global Offensive,361.0,5.0
235658693,Counter-Strike Global Offensive,21.0,4.0
235658693,Team Fortress 2,2.1,1.0
235689037,Counter-Strike Global Offensive,6.6,2.0
235692659,Counter-Strike Global Offensive,12.9,4.0
235692659,Dead Island,4.8,2.0
235692659,Dota 2,36.0,5.0
235692659,Left 4 Dead 2,8.2,3.0
235692659,Mirror's Edge,4.0,1.0
235692659,PAYDAY 2,10.5,3.0
235692659,Portal 2,13.1,4.0
235692659,Saints Row The Third,4.7,2.0
235692659,Team Fortress 2,152.0,5.0
235692659,Terraria,68.0,5.0
235692659,Trove,2.1,1.0
235692659,Unturned,50.0,5.0
235692659,Warframe,5.7,2.0
235712497,Tropico 4,40.0,5.0
235723933,Dota 2,8.5,3.0
235758386,Team Fortress 2,3.9,1.0
235788745,Dota 2,10.5,3.0
235874009,Dota 2,2.7,1.0
235898222,Dota 2,191.0,5.0
235946178,Dota 2,7.3,2.0
235996643,Heroes & Generals,2.5,1.0
236020018,Counter-Strike Global Offensive,110.0,5.0
236023531,Dota 2,125.0,5.0
236026990,Dota 2,81.0,5.0
236042442,ARK Survival Evolved,4.4,2.0
236042442,Trove,2.2,1.0
236068797,Dota 2,4.4,2.0
236078667,Counter-Strike Global Offensive,323.0,5.0
236151749,Dungeon Defenders II,12.1,4.0
236188947,Grand Theft Auto V,147.0,5.0
236210195,Counter-Strike Source,76.0,5.0
236245395,Dota 2,1154.0,5.0
236370333,Unturned,6.7,2.0
236374587,Dota 2,406.0,5.0
236394893,Call of Duty Black Ops II - Multiplayer,228.0,5.0
236394893,Call of Duty Black Ops II - Zombies,9.3,3.0
236394893,Call of Duty World at War,63.0,5.0
236394893,Counter-Strike Global Offensive,23.0,4.0
236394893,Garry's Mod,666.0,5.0
236419303,Team Fortress 2,12.1,4.0
236427707,Dota 2,627.0,5.0
236434806,Dota 2,3.7,1.0
236434806,Team Fortress 2,7.2,2.0
236434806,Trove,48.0,5.0
236434806,Unturned,14.2,4.0
236476905,Team Fortress 2,5.0,2.0
236496373,Dota 2,2.6,1.0
236496373,Fallout 4,67.0,5.0
236496373,Grand Theft Auto V,174.0,5.0
236596014,AdVenture Capitalist,2.3,1.0
236596014,Clicker Heroes,10.3,3.0
236596014,Dota 2,5.0,2.0
236715286,Dota 2,3.0,1.0
236721347,Dota 2,40.0,5.0
236727418,Terraria,62.0,5.0
236779629,Dota 2,14.7,4.0
236854541,Dota 2,16.2,4.0
236877694,Dota 2,2.2,1.0
236911498,Dota 2,33.0,5.0
237012219,Dota 2,276.0,5.0
237022317,Dota 2,10.4,3.0
237036035,Dota 2,208.0,5.0
237044358,Besiege,5.3,2.0
237044358,Goat Simulator,5.2,2.0
237044358,Team Fortress 2,40.0,5.0
237153647,Dota 2,26.0,5.0
237156166,Robocraft,64.0,5.0
237159970,ARK Survival Evolved,11.8,3.0
237159970,Clicker Heroes,5.6,2.0
237159970,Trove,18.3,4.0
237159970,Unturned,18.8,4.0
237173035,Unturned,12.9,4.0
237244349,DC Universe Online,72.0,5.0
237244349,Defiance,12.4,4.0
237244349,PAYDAY The Heist,14.4,4.0
237244349,Trove,2.2,1.0
237244349,Unturned,22.0,4.0
237275985,Counter-Strike Global Offensive,46.0,5.0
237281095,Dota 2,6.2,2.0
237298602,Dota 2,15.5,4.0
237388314,Dota 2,193.0,5.0
237390911,Dota 2,36.0,5.0
237566493,Dota 2,2.5,1.0
237578633,Dota 2,4.1,2.0
237578633,Team Fortress 2,100.0,5.0
237603863,Sid Meier's Civilization V,9.5,3.0
237610173,Robocraft,5.2,2.0
237652003,Dota 2,6.5,2.0
237704094,ARK Survival Evolved,2.4,1.0
237704094,Rocket League,109.0,5.0
237704094,Unturned,4.4,2.0
237704278,ARK Survival Evolved,14.2,4.0
237704278,The Witcher 3 Wild Hunt,7.5,2.0
237724900,Rust,77.0,5.0
237826369,Dota 2,2.3,1.0
237879937,Dirty Bomb,66.0,5.0
237969678,Counter-Strike Global Offensive,712.0,5.0
238013546,Dota 2,28.0,5.0
238150726,Dota 2,5.2,2.0
238169854,Counter-Strike Global Offensive,396.0,5.0
238169854,Fallout 4,29.0,5.0
238169854,Rocket League,33.0,5.0
238282687,Call of Duty Modern Warfare 3,24.0,4.0
238311629,Dota 2,6.8,2.0
238378861,Warframe,8.1,3.0
238390074,Dota 2,404.0,5.0
238392070,Counter-Strike,4.3,2.0
238392070,Counter-Strike Global Offensive,34.0,5.0
238410719,The Elder Scrolls V Skyrim,2.2,1.0
238411966,Dota 2,19.2,4.0
238451023,No More Room in Hell,10.1,3.0
238466173,Dota 2,9.2,3.0
238481802,Dota 2,4.8,2.0
238625455,Dota 2,8.7,3.0
238640566,Clicker Heroes,4.7,2.0
238700575,APB Reloaded,4.3,2.0
238700575,Loadout,5.3,2.0
238700575,Team Fortress 2,3.4,1.0
238700575,Unturned,5.4,2.0
238727693,Tom Clancy's Ghost Recon Phantoms - EU,10.6,3.0
238733215,Counter-Strike Global Offensive,37.0,5.0
238773402,BLOCKADE 3D,3.3,1.0
238773402,Team Fortress 2,12.7,4.0
238773402,Unturned,33.0,5.0
238821887,Dota 2,592.0,5.0
238830374,Borderlands The Pre-Sequel,9.1,3.0
238830374,TERA,7.5,2.0
238858519,Dota 2,29.0,5.0
238933757,Dota 2,32.0,5.0
239007338,Dota 2,2.4,1.0
239031879,Dota 2,32.0,5.0
239045127,Counter-Strike Global Offensive,165.0,5.0
239045127,Rust,206.0,5.0
239050395,Dota 2,113.0,5.0
239050395,Trove,10.9,3.0
239050395,Unturned,14.8,4.0
239076426,Age of Empires II HD Edition,10.4,3.0
239135689,Dota 2,102.0,5.0
239138885,Dota 2,7.4,2.0
239163602,Dota 2,277.0,5.0
239211065,Dota 2,39.0,5.0
239214165,Unturned,3.7,1.0
239235805,Dota 2,2.2,1.0
239260834,Team Fortress 2,13.0,4.0
239299518,Trove,3.6,1.0
239305859,Dota 2,104.0,5.0
239306186,Dota 2,3.0,1.0
239389313,TERA,8.2,3.0
239397486,Dota 2,29.0,5.0
239413586,7 Days to Die,5.2,2.0
239413586,ARK Survival Evolved,153.0,5.0
239413586,Cities Skylines,70.0,5.0
239413586,Counter-Strike Global Offensive,49.0,5.0
239413586,Left 4 Dead 2,5.3,2.0
239413586,Total War ROME II - Emperor Edition,6.4,2.0
239488605,TERA,66.0,5.0
239497677,Counter-Strike Global Offensive,138.0,5.0
239497677,Dota 2,4.0,1.0
239511574,Garry's Mod,2.3,1.0
239611310,Dota 2,261.0,5.0
239659002,Clicker Heroes,3.3,1.0
239661767,Alien Swarm,5.6,2.0
239661767,Left 4 Dead 2,2.9,1.0
239735733,Dota 2,177.0,5.0
239794225,Robocraft,16.9,4.0
239816635,Besiege,2.6,1.0
239816635,Goat Simulator,34.0,5.0
239821411,Dota 2,121.0,5.0
239926593,Dota 2,5.3,2.0
239928300,Terraria,94.0,5.0
240028845,Dota 2,621.0,5.0
240046261,Counter-Strike Global Offensive,26.0,5.0
240206639,Dota 2,112.0,5.0
240254341,Dota 2,16.6,4.0
240277855,Dota 2,3.9,1.0
240312742,Dota 2,17.1,4.0
240322275,Dota 2,12.3,4.0
240328249,Dota 2,115.0,5.0
240382747,Dirty Bomb,7.2,2.0
240400609,Dota 2,7.6,2.0
240405101,BLOCKADE 3D,3.8,1.0
240405101,Counter-Strike Global Offensive,48.0,5.0
240405101,Garry's Mod,3.3,1.0
240405101,Left 4 Dead 2,6.4,2.0
240405101,Medieval II Total War,14.0,4.0
240416489,Team Fortress 2,3.5,1.0
240429307,Dota 2,14.0,4.0
240448703,Dota 2,8.5,3.0
240476338,Counter-Strike Global Offensive,133.0,5.0
240497102,The Elder Scrolls V Skyrim,55.0,5.0
240508393,Dota 2,62.0,5.0
240524467,Dota 2,184.0,5.0
240551525,Darksiders II,2.3,1.0
240551525,Garry's Mod,29.0,5.0
240551525,Robocraft,6.6,2.0
240551525,Team Fortress 2,31.0,5.0
240551525,Trove,4.0,1.0
240551525,Unturned,31.0,5.0
240563783,Dota 2,9.6,3.0
240671554,Dota 2,11.3,3.0
240697615,Counter-Strike Global Offensive,262.0,5.0
240749915,Counter-Strike Global Offensive,72.0,5.0
240810622,Counter-Strike Global Offensive,12.0,3.0
240835613,Dota 2,10.4,3.0
240948167,Dota 2,310.0,5.0
240955030,Robocraft,4.2,2.0
240964291,Rust,719.0,5.0
241004229,Counter-Strike Nexon Zombies,12.7,4.0
241004229,Unturned,8.9,3.0
241048953,Dota 2,9.3,3.0
241078577,Dota 2,18.3,4.0
241132553,Football Manager 2015,440.0,5.0
241134815,Counter-Strike Global Offensive,290.0,5.0
241141429,Unturned,6.2,2.0
241206497,Dota 2,17.3,4.0
241208825,Dota 2,331.0,5.0
241210827,ARK Survival Evolved,74.0,5.0
241210827,Don't Starve Together Beta,14.9,4.0
241210827,Garry's Mod,41.0,5.0
241210827,Left 4 Dead 2,3.7,1.0
241210827,Robocraft,2.7,1.0
241210827,Rocket League,3.8,1.0
241210827,Terraria,203.0,5.0
241292839,Dota 2,2.9,1.0
241424434,Counter-Strike Global Offensive,24.0,4.0
241462110,Dota 2,3.3,1.0
241465305,Grand Theft Auto V,62.0,5.0
241524841,Dota 2,27.0,5.0
241603501,Counter-Strike Nexon Zombies,4.0,1.0
241606246,Dota 2,333.0,5.0
241645675,Counter-Strike Global Offensive,3.9,1.0
241671581,Dota 2,99.0,5.0
241725931,Trove,8.1,3.0
241725931,Unturned,7.3,2.0
241742834,Dota 2,4.3,2.0
241770928,Dota 2,65.0,5.0
241776037,Sid Meier's Civilization V,20.0,4.0
241776037,Torchlight II,20.0,4.0
241830955,Football Manager 2015,10.6,3.0
241842320,Dota 2,456.0,5.0
241862248,ARK Survival Evolved,4.6,2.0
241862248,Banished,7.1,2.0
241862248,Dead Island Epidemic,7.1,2.0
241862248,Dirty Bomb,162.0,5.0
241862248,Dungeon Defenders II,11.9,3.0
241862248,Heroes & Generals,3.6,1.0
241862248,Robocraft,134.0,5.0
241862248,Sid Meier's Civilization Beyond Earth,44.0,5.0
241862248,Team Fortress 2,17.6,4.0
241862248,War Thunder,12.5,4.0
241862248,XCOM Enemy Unknown,33.0,5.0
241891753,The Witcher 2 Assassins of Kings Enhanced Edition,4.8,2.0
241903800,Counter-Strike Global Offensive,386.0,5.0
241916029,Counter-Strike Global Offensive,13.6,4.0
241929529,Dota 2,284.0,5.0
242013874,Goat Simulator,9.3,3.0
242039522,Dota 2,20.0,4.0
242046461,ARK Survival Evolved,142.0,5.0
242051423,Unturned,3.0,1.0
242059457,Dota 2,5.5,2.0
242065029,Dota 2,327.0,5.0
242065391,Unturned,2.2,1.0
242094123,Dota 2,7.4,2.0
242200471,Counter-Strike Global Offensive,171.0,5.0
242207850,Dota 2,5.0,2.0
242212974,BLOCKADE 3D,2.4,1.0
242242432,APB Reloaded,3.2,1.0
242242432,Besiege,8.0,2.0
242242432,Counter-Strike Global Offensive,328.0,5.0
242242432,Left 4 Dead 2,7.2,2.0
242242432,PAYDAY 2,12.4,4.0
242242432,Team Fortress 2,24.0,4.0
242242432,Unturned,4.5,2.0
242250632,Dota 2,2.5,1.0
242309800,Team Fortress 2,7.7,2.0
242345802,Dota 2,3.1,1.0
242349023,Dota 2,56.0,5.0
242378304,Dota 2,44.0,5.0
242471645,H1Z1,6.2,2.0
242493288,Dota 2,2.5,1.0
242497886,Warface,5.6,2.0
242515341,Counter-Strike Global Offensive,418.0,5.0
242523654,Counter-Strike Global Offensive,26.0,5.0
242523654,Crusader Kings II,2.4,1.0
242523654,Just Cause 2 Multiplayer Mod,2.7,1.0
242523654,PAYDAY 2,5.4,2.0
242549338,Euro Truck Simulator 2,105.0,5.0
242572214,ARK Survival Evolved,152.0,5.0
242639921,Unturned,3.0,1.0
242694628,Heroes & Generals,15.2,4.0
242694628,Robocraft,2.6,1.0
242732085,Assassin's Creed III,4.0,1.0
242781058,Batman Arkham Asylum GOTY Edition,6.0,2.0
242781058,Batman Arkham Origins,4.6,2.0
242781058,Counter-Strike Global Offensive,15.8,4.0
242782489,Unturned,8.2,3.0
242815838,Euro Truck Simulator 2,73.0,5.0
242819393,Tom Clancy's Ghost Recon Phantoms - EU,2.5,1.0
242819393,Warface,12.9,4.0
242836440,Dota 2,17.0,4.0
242856576,Euro Truck Simulator 2,203.0,5.0
242876828,APB Reloaded,6.4,2.0
242876828,Dota 2,7.2,2.0
242876828,Tom Clancy's Ghost Recon Phantoms - EU,4.4,2.0
242896221,Dota 2,3.0,1.0
242914933,Dota 2,16.5,4.0
242937979,Dishonored,22.0,4.0
242937979,Don't Starve Together Beta,2.5,1.0
242937979,Portal 2,3.9,1.0
242937979,Saints Row The Third,2.3,1.0
242937979,Team Fortress 2,9.9,3.0
242937979,Terraria,146.0,5.0
242937979,The Elder Scrolls V Skyrim,15.9,4.0
242937979,Torchlight II,9.3,3.0
242937979,Unturned,4.7,2.0
242973261,Garry's Mod,8.3,3.0
242982357,Dota 2,199.0,5.0
242985754,Dota 2,2.6,1.0
243008978,Dota 2,15.5,4.0
243020996,Counter-Strike Global Offensive,372.0,5.0
243020996,DayZ,8.6,3.0
243020996,Don't Starve Together Beta,11.5,3.0
243020996,Dota 2,37.0,5.0
243065024,Counter-Strike,201.0,5.0
243065024,Dota 2,11.5,3.0
243077634,BLOCKADE 3D,10.3,3.0
243141191,Dota 2,188.0,5.0
243141191,War Thunder,4.6,2.0
243141191,Warframe,9.9,3.0
243306369,Dota 2,240.0,5.0
243309251,Team Fortress 2,18.8,4.0
243440565,Counter-Strike Nexon Zombies,42.0,5.0
243443919,Counter-Strike Nexon Zombies,13.9,4.0
243520161,Dota 2,8.3,3.0
243522372,7 Days to Die,2.2,1.0
243522372,Left 4 Dead 2,5.6,2.0
243540632,Left 4 Dead 2,12.0,3.0
243572743,Dota 2,331.0,5.0
243572743,Unturned,2.1,1.0
243664576,Don't Starve,16.0,4.0
243664576,Don't Starve Together Beta,2.1,1.0
243664576,Garry's Mod,5.4,2.0
243664576,Serious Sam 3 BFE,11.1,3.0
243664576,South Park The Stick of Truth,41.0,5.0
243664576,Starbound,11.7,3.0
243664576,Terraria,55.0,5.0
243664576,The Binding of Isaac,4.2,2.0
243664576,Unturned,9.7,3.0
243711507,Dota 2,372.0,5.0
243712157,The Mighty Quest For Epic Loot,7.3,2.0
243767019,Dota 2,2.6,1.0
243808511,Dota 2,50.0,5.0
243808511,War Thunder,4.0,1.0
243808569,Sid Meier's Civilization V,25.0,5.0
243808569,"Warhammer 40,000 Dawn of War II",2.3,1.0
243816387,BLOCKADE 3D,5.5,2.0
243816387,Unturned,8.1,3.0
243964103,Dota 2,2.3,1.0
244163929,Dota 2,122.0,5.0
244184827,Dota 2,3.0,1.0
244290943,TERA,125.0,5.0
244293895,Dota 2,3.2,1.0
244294064,Team Fortress 2,3.1,1.0
244335912,AdVenture Capitalist,3.0,1.0
244335912,Team Fortress 2,80.0,5.0
244376049,Dota 2,477.0,5.0
244445520,Garry's Mod,19.0,4.0
244445520,Team Fortress 2,13.7,4.0
244445520,Unturned,2.5,1.0
244480793,Team Fortress 2,2.6,1.0
